Customer ID,frequency,recency,T,monetary_value,predicted_monetary_value,predicted_purchases,predicted_clv,CLV_Segment_quantile,CLV_Segment,Country
12905.0,1.0,106.0,683.0,424.76,416.52253357190637,0.017425421989652638,7.258080915689726,0,Low-Value,United Kingdom
12906.0,1.0,67.0,79.0,983.22,671.7291204691767,0.13274718922655018,89.17015266390592,2,High-Value,United Kingdom
12907.0,1.0,99.0,495.0,180.48000000000002,304.89078725656566,0.026391649716618202,8.046570859099242,0,Low-Value,United Kingdom
12908.0,4.0,454.0,631.0,364.5,374.8269875260332,0.07456736322122921,27.94986012397287,1,Medium-Value,United Kingdom
12909.0,6.0,614.0,654.0,469.84666666666664,459.88588638236354,0.10900459767022881,50.1296760193261,2,High-Value,United Kingdom
12910.0,9.0,598.0,622.0,530.9511111111111,516.7966813991609,0.1665610123469755,86.07817843140161,2,High-Value,United Kingdom
12912.0,4.0,38.0,41.0,336.06,352.90058838655494,0.5211164905336528,183.90231612726268,2,High-Value,United Kingdom
12913.0,12.0,734.0,739.0,513.575,504.205940575459,0.1875765271034354,94.57719927806572,2,High-Value,United Kingdom
12915.0,3.0,441.0,590.0,322.81666666666666,347.4354604769299,0.06317611227986507,21.949621661097147,1,Medium-Value,United Kingdom
12916.0,6.0,546.0,685.0,712.4483333333333,662.3839461841302,0.10088805381125651,66.82662720633697,2,High-Value,United Kingdom
12917.0,4.0,602.0,731.0,701.575,634.7018465253168,0.06728103193846083,42.7033952074699,1,Medium-Value,United Kingdom
12919.0,5.0,161.0,170.0,225.798,261.08964306485484,0.2843902168170939,74.25134019991172,2,High-Value,United Kingdom
12920.0,2.0,708.0,726.0,174.595,262.17767297070236,0.0391273474098418,10.258316893428562,0,Low-Value,United Kingdom
12921.0,49.0,729.0,739.0,727.7559183673469,720.2229695677587,0.7391238021009491,532.333939627358,2,High-Value,United Kingdom
12923.0,2.0,511.0,576.0,181.83499999999998,266.7193260725754,0.04790198226992336,12.776384428574415,0,Low-Value,United Kingdom
12924.0,10.0,642.0,731.0,225.98499999999999,245.48506152992837,0.1556396841325001,38.2072174357654,1,Medium-Value,United Kingdom
12925.0,2.0,588.0,593.0,347.025,370.3430382132405,0.04711151189602566,17.447420450393366,0,Low-Value,United Kingdom
12926.0,3.0,314.0,726.0,385.9333333333334,392.6450965813223,0.040597550339116786,15.940429073867605,0,Low-Value,United Kingdom
12928.0,10.0,514.0,550.0,382.01000000000005,384.9391953306985,0.20465121157061136,78.77827270544367,2,High-Value,United Kingdom
12930.0,1.0,93.0,172.0,194.24,311.17886990475256,0.07767982850320983,24.17232124802382,1,Medium-Value,United Kingdom
12931.0,42.0,717.0,739.0,2171.1271428571426,2122.6608498340315,0.632285949150704,1342.1286301623506,2,High-Value,United Kingdom
12932.0,6.0,128.0,668.0,212.3066666666667,244.9188952734252,0.000965122285842908,0.23637668405240794,0,Low-Value,United Kingdom
12933.0,6.0,705.0,730.0,255.20666666666668,280.72725094079124,0.09889718400670172,27.76313459198696,1,Medium-Value,United Kingdom
12935.0,12.0,605.0,608.0,313.76666666666665,322.40039262217726,0.22418579048211618,72.27758687174743,2,High-Value,United Kingdom
12936.0,2.0,61.0,79.0,132.72,235.909479097645,0.21380670167412355,50.43902761952807,2,High-Value,United Kingdom
12937.0,8.0,721.0,737.0,365.94375,371.58829713569486,0.12801170762897057,47.56765245128161,1,Medium-Value,United Kingdom
12939.0,15.0,632.0,697.0,1651.32,1560.1733772629777,0.24046153903931955,375.16169146482855,2,High-Value,United Kingdom
12940.0,1.0,33.0,88.0,552.27,474.7924041002718,0.1199202966026816,56.937245924404856,2,High-Value,United Kingdom
12942.0,2.0,234.0,366.0,212.575,286.0025327509703,0.06849840505571853,19.59071733533737,1,Medium-Value,United Kingdom
12943.0,1.0,47.0,606.0,180.64999999999998,304.9684743241668,0.01561890969133121,4.763275059172222,0,Low-Value,United Kingdom
12944.0,1.0,319.0,355.0,317.56,367.533982708125,0.04527316384255779,16.639426216852744,0,Low-Value,United Kingdom
12945.0,1.0,368.0,657.0,462.95,433.97470481712855,0.025030660635587995,10.86267356070702,0,Low-Value,United Kingdom
12947.0,5.0,230.0,374.0,259.99,288.71612015215607,0.13328953179921496,38.48283647796677,1,Medium-Value,United Kingdom
12948.0,8.0,721.0,738.0,273.61875,291.2031659713112,0.12783304160407813,37.225386430849895,1,Medium-Value,United Kingdom
12949.0,15.0,706.0,737.0,915.4666666666667,878.3338445399602,0.23177237669364945,203.573522679497,2,High-Value,United Kingdom
12950.0,2.0,22.0,25.0,765.7,632.9779294324,0.34726258412513794,219.80955146887442,2,High-Value,United Kingdom
12951.0,14.0,690.0,699.0,217.53,232.5559858272886,0.22867256554307444,53.17917391152494,2,High-Value,United Kingdom
12952.0,2.0,73.0,79.0,328.125,358.4870653368039,0.21587048972264175,77.38677835348852,2,High-Value,United Kingdom
12953.0,1.0,513.0,523.0,329.85,373.1503007129372,0.03249864929921538,12.126880758766506,0,Low-Value,United Kingdom
12955.0,10.0,266.0,268.0,428.334,426.3432863044967,0.38150506941005324,162.65212503410723,2,High-Value,United Kingdom
12956.0,3.0,418.0,725.0,156.29666666666665,228.15938013729294,0.0483985743514722,11.04258872356058,0,Low-Value,United Kingdom
12957.0,10.0,719.0,729.0,759.902,722.696615809728,0.15960408132618228,115.34532944385253,2,High-Value,United Kingdom
12958.0,1.0,183.0,584.0,372.6,392.6863133008725,0.025133730750509276,9.869672067914259,0,Low-Value,United Kingdom
12960.0,3.0,248.0,662.0,302.8,333.0977860746655,0.03906607238743191,13.012822222886193,0,Low-Value,United Kingdom
12962.0,1.0,106.0,114.0,95.85000000000001,266.21633707371285,0.1069859262098277,28.481401394018864,1,Medium-Value,United Kingdom
12963.0,10.0,511.0,520.0,288.55100000000004,301.40614683919927,0.21664927682837815,65.29942374434047,2,High-Value,United Kingdom
12967.0,2.0,25.0,384.0,1514.65,1102.7943784169092,0.02092778017388156,23.07903832850143,1,Medium-Value,United Kingdom
12970.0,4.0,728.0,736.0,316.0825,337.49852654376565,0.06850106960776617,23.119010059293007,1,Medium-Value,United Kingdom
12971.0,98.0,721.0,725.0,162.36061224489796,165.3224001289653,1.4977547179428488,247.61240477479322,2,High-Value,United Kingdom
12972.0,3.0,248.0,662.0,230.56333333333336,281.35561422263027,0.03906607238743191,10.991458791831642,0,Low-Value,United Kingdom
12974.0,1.0,368.0,566.0,144.8,288.5856427153369,0.029211407972556967,8.429992944380269,0,Low-Value,United Kingdom
12975.0,4.0,297.0,734.0,414.615,413.46417081980786,0.03848636232691493,15.912731887368572,0,Low-Value,United Kingdom
12976.0,6.0,454.0,666.0,463.1266666666667,454.2767453547483,0.09558942261562692,43.424051796166566,1,Medium-Value,United Kingdom
12977.0,2.0,355.0,512.0,146.34,244.4533071705057,0.05162728647964555,12.620460920188489,0,Low-Value,United Kingdom
12978.0,4.0,344.0,730.0,389.31,393.9547639905358,0.048494062732676126,19.10446703879366,1,Medium-Value,United Kingdom
12980.0,20.0,580.0,738.0,774.579,754.1099381285402,0.2089517052032113,157.57255748264663,2,High-Value,United Kingdom
12981.0,1.0,104.0,134.0,185.04,306.97462859927873,0.09520378190584321,29.225145591792952,1,Medium-Value,United Kingdom
12982.0,7.0,364.0,607.0,291.8342857142857,308.92281001139804,0.09714025033591822,30.00883909898251,1,Medium-Value,United Kingdom
12985.0,1.0,28.0,29.0,485.0,444.0511744677477,0.20544930555879184,91.2300054269647,2,High-Value,United Kingdom
12986.0,6.0,259.0,688.0,404.3283333333334,405.19815251912246,0.020609542084867864,8.350948377053562,0,Low-Value,United Kingdom
12987.0,4.0,615.0,689.0,257.47,292.3100219881163,0.07195954528591074,21.03449626477942,1,Medium-Value,United Kingdom
12989.0,27.0,726.0,730.0,486.6166666666667,483.36964293908534,0.4162176272639365,201.1869658755223,2,High-Value,United Kingdom
12990.0,6.0,588.0,620.0,139.75,184.35630958488144,0.11457102039716342,21.121890505795225,1,Medium-Value,United Kingdom
12991.0,2.0,366.0,390.0,251.88,310.6585652328932,0.06789494385860174,21.09214584568105,1,Medium-Value,United Kingdom
12993.0,6.0,636.0,660.0,181.67999999999998,219.35501245510662,0.1084367300141655,23.786140262848306,1,Medium-Value,United Kingdom
12994.0,2.0,264.0,269.0,310.90999999999997,347.68809321681147,0.09290070742053412,32.30046982153839,1,Medium-Value,United Kingdom
12997.0,7.0,590.0,613.0,301.13714285714286,316.8756533597788,0.13356692351215788,42.32410615517063,1,Medium-Value,United Kingdom
12998.0,2.0,161.0,654.0,309.94,347.0796120691848,0.026052467873110382,9.042280442844051,0,Low-Value,United Kingdom
12999.0,2.0,49.0,246.0,67.8,195.18515321731343,0.06987692807083015,13.638938911860173,0,Low-Value,United Kingdom
13000.0,3.0,619.0,726.0,178.28333333333333,243.90813956399333,0.05339091578357719,13.02247893839016,0,Low-Value,United Kingdom
13001.0,32.0,732.0,737.0,728.1928125000001,716.785624695269,0.48734979409724005,349.3253266071009,2,High-Value,United Kingdom
13002.0,2.0,116.0,435.0,116.875,225.9699081861562,0.04306154939183264,9.730614362426053,0,Low-Value,United Kingdom
13003.0,2.0,109.0,215.0,45.0,180.88270974732634,0.10277504671161321,18.59022894360464,1,Medium-Value,United Kingdom
13004.0,34.0,713.0,725.0,333.6561764705882,336.22037899885584,0.5244051114024642,176.3156853046737,2,High-Value,United Kingdom
13005.0,3.0,284.0,458.0,256.65000000000003,300.0411495885122,0.07588570112274377,22.768833002198292,1,Medium-Value,United Kingdom
13008.0,2.0,400.0,724.0,211.40999999999997,285.27172807366617,0.03584553366259824,10.225717331652172,0,Low-Value,United Kingdom
13010.0,1.0,274.0,649.0,153.0,292.33290127021576,0.024201736189252202,7.0749637559804714,0,Low-Value,United Kingdom
13012.0,10.0,583.0,593.0,259.094,275.0776711502437,0.19258184328030772,52.97496495536826,2,High-Value,United Kingdom
13013.0,26.0,724.0,726.0,456.51,454.45936431365465,0.40326719832702346,183.26855460024757,2,High-Value,United Kingdom
13014.0,10.0,422.0,433.0,346.628,353.3149930417137,0.25435660840630553,89.86800332918773,2,High-Value,United Kingdom
13015.0,8.0,550.0,604.0,731.3475000000001,689.7364517168771,0.15195066387291686,104.80591173572955,2,High-Value,United Kingdom
13016.0,1.0,50.0,124.0,364.64,389.0487306061365,0.09619761223979804,37.42555892923477,1,Medium-Value,United Kingdom
13018.0,23.0,632.0,649.0,388.8895652173913,389.9064988446322,0.39509577915477867,154.05041195853178,2,High-Value,United Kingdom
13019.0,5.0,354.0,734.0,194.99,236.1973727646216,0.051035236758687014,12.054388840822316,0,Low-Value,United Kingdom
13020.0,1.0,97.0,660.0,170.95000000000002,300.53574164339557,0.01773522216675109,5.330068147094928,0,Low-Value,United Kingdom
13021.0,15.0,730.0,735.0,310.2353333333333,317.5282725382991,0.2335152283546773,74.14768707084713,2,High-Value,United Kingdom
13023.0,2.0,464.0,529.0,344.95000000000005,369.0413903974413,0.05164767774801418,19.060130806926143,1,Medium-Value,United Kingdom
13024.0,1.0,112.0,583.0,308.04,363.1835069224608,0.02209613975221876,8.024953524659605,0,Low-Value,United Kingdom
13026.0,8.0,725.0,727.0,174.63750000000002,205.02259988341905,0.12988252791062324,26.628853551666715,1,Medium-Value,United Kingdom
13027.0,18.0,575.0,689.0,936.4000000000001,903.7763965725384,0.26519587789469273,239.6777749095563,2,High-Value,United Kingdom
13028.0,1.0,23.0,46.0,305.38,361.96793280587815,0.1702502122561161,61.62511739010833,2,High-Value,United Kingdom
13029.0,4.0,493.0,524.0,394.9,398.26448871591145,0.09275922442173078,36.9427050880051,1,Medium-Value,United Kingdom
13030.0,1.0,357.0,369.0,371.74,392.2933081353608,0.04402399466561314,17.270318504706854,0,Low-Value,United Kingdom
13031.0,4.0,147.0,555.0,610.2574999999999,564.2987539297013,0.022098129244456935,12.46994679682454,0,Low-Value,United Kingdom
13032.0,5.0,408.0,461.0,460.01599999999996,450.3332734589092,0.12553070308120115,56.5306524381557,2,High-Value,United Kingdom
13033.0,1.0,72.0,430.0,190.55,309.4926035550571,0.029094524092546682,9.004540010597607,0,Low-Value,United Kingdom
13034.0,2.0,347.0,402.0,404.315,406.28106393234395,0.06565480954554347,26.67430587443881,1,Medium-Value,United Kingdom
13035.0,2.0,358.0,432.0,460.94,441.8019350502395,0.06141776515985823,27.134487494086546,1,Medium-Value,United Kingdom
13037.0,10.0,598.0,737.0,360.17600000000004,365.4241076370211,0.14880453188936055,54.37676327801423,2,High-Value,United Kingdom
13038.0,2.0,210.0,291.0,256.68000000000006,313.6696059634168,0.08463391318542499,26.54708620001428,1,Medium-Value,United Kingdom
13039.0,3.0,138.0,723.0,282.6433333333334,318.6598315183803,0.012013746985736108,3.8282985903791173,0,Low-Value,United Kingdom
13040.0,1.0,25.0,34.0,373.74,393.2072736365507,0.19363880066180642,76.14018487848041,2,High-Value,United Kingdom
13041.0,3.0,139.0,590.0,180.99,245.84688920839614,0.02385443806491181,5.864539392072921,0,Low-Value,United Kingdom
13042.0,2.0,134.0,733.0,444.22,431.31347650558234,0.01730728075982881,7.46486343337994,0,Low-Value,United Kingdom
13044.0,10.0,409.0,701.0,467.65500000000003,461.48814126479203,0.0636128908465552,29.356594757256865,1,Medium-Value,United Kingdom
13045.0,2.0,387.0,487.0,241.74,304.2977416896621,0.05500520821612479,16.73796064133642,0,Low-Value,United Kingdom
13046.0,2.0,426.0,457.0,314.65500000000003,350.0373322867721,0.05912250990008864,20.6950856435253,1,Medium-Value,United Kingdom
13047.0,18.0,692.0,724.0,471.60333333333335,467.76306299827166,0.28075895818895796,131.32867024667067,2,High-Value,United Kingdom
13048.0,8.0,667.0,682.0,461.20125,454.52668470018193,0.13744736352662557,62.47349446453782,2,High-Value,United Kingdom
13049.0,3.0,337.0,402.0,386.89333333333326,393.3327319231793,0.09045175192266564,35.577634690979764,1,Medium-Value,United Kingdom
13050.0,34.0,710.0,725.0,353.43,355.32646374583163,0.5240097023157355,186.19451449235623,2,High-Value,United Kingdom
13051.0,1.0,41.0,620.0,80.8,259.3387466772584,0.014370144676927628,3.726735310085288,0,Low-Value,United Kingdom
13052.0,5.0,442.0,655.0,521.512,500.02085637189106,0.08399633981930625,41.99992176855388,1,Medium-Value,United Kingdom
13055.0,2.0,351.0,430.0,607.2049999999999,533.5539918106631,0.06156678890921101,32.84920598547399,1,Medium-Value,United Kingdom
13057.0,2.0,101.0,632.0,184.29999999999998,268.26562094772976,0.018413200144582895,4.939628570421358,0,Low-Value,United Kingdom
13058.0,2.0,127.0,152.0,111.925,222.86477243280373,0.14171089030803025,31.582365319749172,1,Medium-Value,United Kingdom
13059.0,8.0,369.0,619.0,209.635,235.4940716183285,0.0946925062749835,22.299523854439986,1,Medium-Value,United Kingdom
13064.0,5.0,579.0,592.0,288.218,311.5238001714687,0.10165611515074131,31.668299302427346,1,Medium-Value,United Kingdom
13065.0,4.0,174.0,548.0,268.33500000000004,300.6866157521962,0.03425698230753914,10.300616075936803,0,Low-Value,United Kingdom
13066.0,1.0,8.0,33.0,318.99,368.18746804147577,0.19174051214844234,70.59645368891081,2,High-Value,United Kingdom
13067.0,2.0,364.0,447.0,128.555,233.2967739637636,0.059495203386592574,13.88003901641003,0,Low-Value,United Kingdom
13068.0,1.0,309.0,320.0,179.0,304.2144527856851,0.049639658734478356,15.101101618377488,0,Low-Value,United Kingdom
13069.0,31.0,543.0,544.0,286.76129032258063,291.29565876426074,0.6226743941491208,181.3823478393051,2,High-Value,United Kingdom
13070.0,3.0,540.0,733.0,199.16666666666666,258.86659587210096,0.051619674696203884,13.362609468631527,0,Low-Value,United Kingdom
13073.0,1.0,26.0,438.0,115.2,275.0589532977256,0.02212824469274346,6.086571823501969,0,Low-Value,United Kingdom
13074.0,3.0,212.0,724.0,355.1466666666667,370.5930131875981,0.025767222832627633,9.54915275101975,0,Low-Value,United Kingdom
13077.0,9.0,727.0,729.0,316.2477777777778,327.1343852326435,0.14466782825571098,47.325821059373666,1,Medium-Value,United Kingdom
13078.0,54.0,735.0,739.0,535.2244444444444,532.5193955481666,0.8147189338651135,433.85363420349694,2,High-Value,United Kingdom
13079.0,5.0,413.0,418.0,44.02,114.21652210160511,0.13849314678691205,15.818205560908181,0,Low-Value,United Kingdom
13080.0,3.0,430.0,610.0,70.14333333333333,166.4488834510439,0.06053293941656836,10.075640177897489,0,Low-Value,United Kingdom
13081.0,24.0,720.0,732.0,2371.64875,2279.0878636638267,0.3694712286829043,842.0573932641695,2,High-Value,United Kingdom
13082.0,15.0,591.0,718.0,476.238,471.34585485195066,0.21698486792546667,102.27491806226669,2,High-Value,United Kingdom
13083.0,2.0,421.0,426.0,151.875,247.9254135128907,0.06315628946747466,15.658049182163479,0,Low-Value,United Kingdom
13085.0,4.0,581.0,739.0,445.545,437.31028633964127,0.06597769016733405,28.852722579104988,1,Medium-Value,United Kingdom
13089.0,131.0,735.0,738.0,888.3187786259541,884.0153929390701,1.967224875144319,1739.0570710002185,2,High-Value,United Kingdom
13090.0,21.0,486.0,495.0,654.0009523809524,640.9118228508814,0.4618039835095737,295.97563287091924,2,High-Value,United Kingdom
13091.0,1.0,701.0,730.0,345.82,380.448315239939,0.02398871776940184,9.126467260135318,0,Low-Value,United Kingdom
13092.0,11.0,597.0,668.0,153.8390909090909,178.77294393854467,0.18579268923262546,33.2147060163756,1,Medium-Value,United Kingdom
13093.0,42.0,460.0,736.0,1284.5280952380951,1260.4553690143086,3.5936349847306765e-06,0.004529616510781434,0,Low-Value,United Kingdom
13094.0,12.0,368.0,390.0,179.25,200.00371434458322,0.32964005891253473,65.92923617927418,2,High-Value,United Kingdom
13097.0,22.0,706.0,739.0,583.5404545454545,574.6264957755352,0.3346009278676505,192.27055866383063,2,High-Value,United Kingdom
13098.0,25.0,316.0,318.0,1129.3455999999999,1096.68741810399,0.8022961063791695,879.8680454598555,2,High-Value,United Kingdom
13101.0,3.0,447.0,682.0,175.61666666666667,241.99804139216795,0.05360354537325053,12.971952992002835,0,Low-Value,United Kingdom
13102.0,32.0,581.0,583.0,344.53999999999996,346.8690448165712,0.6035817470624706,209.36382407227646,2,High-Value,United Kingdom
13103.0,2.0,538.0,578.0,293.15,336.54724251387415,0.047964301334421484,16.142253353204087,0,Low-Value,United Kingdom
13104.0,8.0,650.0,654.0,201.555,228.4590122107117,0.14304264444434903,32.67938125376403,1,Medium-Value,United Kingdom
13106.0,1.0,280.0,414.0,76.5,257.3737208497001,0.03873640825449189,9.969733524811614,0,Low-Value,United Kingdom
13107.0,8.0,629.0,674.0,580.84625,558.6986751487352,0.13809080592541703,77.15115032075161,2,High-Value,United Kingdom
13108.0,1.0,63.0,436.0,700.12,542.357303775739,0.027630659039340585,14.98568973812351,0,Low-Value,United Kingdom
13109.0,2.0,492.0,552.0,393.27,399.35253375137876,0.04979344360649897,19.885137868461754,1,Medium-Value,United Kingdom
13110.0,10.0,707.0,739.0,259.469,275.4128437198658,0.15702121336383845,43.245658896878545,1,Medium-Value,United Kingdom
13113.0,35.0,621.0,622.0,517.2057142857143,513.6720852906285,0.6218377326040541,319.4206848191207,2,High-Value,United Kingdom
13115.0,9.0,588.0,600.0,526.6888888888889,513.0315658749245,0.17247074567112658,88.48293671927392,2,High-Value,United Kingdom
13117.0,17.0,602.0,624.0,147.9758823529412,165.0675330926557,0.3048416684651787,50.31946219739626,2,High-Value,United Kingdom
13118.0,7.0,420.0,440.0,313.4342857142857,327.38825709793326,0.17927534491563252,58.69264271255976,2,High-Value,United Kingdom
13122.0,1.0,146.0,241.0,18.72,230.96925752032234,0.06037819453857974,13.945506762993343,0,Low-Value,United Kingdom
13123.0,1.0,57.0,530.0,151.31,291.5606004217102,0.020455904331897236,5.964135749177021,0,Low-Value,United Kingdom
13124.0,3.0,296.0,386.0,1288.7766666666666,1039.339871748103,0.09249587115483554,96.13464686329583,2,High-Value,United Kingdom
13126.0,11.0,643.0,648.0,321.21818181818185,329.83380354580834,0.194701964973766,64.21928966513998,2,High-Value,United Kingdom
13129.0,1.0,77.0,530.0,124.5,279.3088928782589,0.02243699676918039,6.266852727112847,0,Low-Value,United Kingdom
13131.0,5.0,645.0,669.0,532.472,508.8763251621584,0.09084358022664811,46.22814727031041,1,Medium-Value,United Kingdom
13133.0,2.0,186.0,460.0,54.900000000000006,187.09298125403126,0.049555902734197535,9.271561581275815,0,Low-Value,United Kingdom
13134.0,5.0,331.0,417.0,440.276,434.3837338676796,0.1342797979728973,58.328960026464806,2,High-Value,United Kingdom
13135.0,1.0,295.0,492.0,3096.0,1637.23313627123,0.03282894467752607,53.74863605486071,2,High-Value,United Kingdom
13136.0,8.0,675.0,732.0,715.68375,676.0984057025136,0.12776742567098767,86.38335279686918,2,High-Value,United Kingdom
13137.0,15.0,492.0,503.0,458.1433333333333,454.5793899792694,0.328500498126759,149.32955604634824,2,High-Value,United Kingdom
13138.0,6.0,374.0,397.0,192.60333333333332,228.4726489369993,0.1699192783320002,38.821907625975356,1,Medium-Value,United Kingdom
13139.0,6.0,421.0,438.0,844.1566666666666,772.3200497821724,0.1563779863891294,120.7738542328883,2,High-Value,United Kingdom
13140.0,4.0,383.0,492.0,240.845,279.4926385249016,0.09530904551487877,26.63817660624341,1,Medium-Value,United Kingdom
13141.0,14.0,646.0,731.0,522.6521428571428,513.8066491077841,0.2133378073527079,109.61438392389684,2,High-Value,United Kingdom
13144.0,1.0,99.0,432.0,110.95,273.116776607697,0.031216212712739534,8.525671394003634,0,Low-Value,United Kingdom
13145.0,6.0,560.0,600.0,220.25333333333333,251.55192712354176,0.11778801701759822,29.629802672837364,1,Medium-Value,United Kingdom
13147.0,3.0,89.0,100.0,198.0,258.03092792192734,0.2598246253964033,67.04278918800111,2,High-Value,United Kingdom
13148.0,17.0,703.0,733.0,487.67117647058825,482.5700301400044,0.2628507090123476,126.8438745704101,2,High-Value,United Kingdom
13149.0,3.0,275.0,290.0,433.10666666666674,426.4347332409136,0.12069119025473034,51.466915520804285,2,High-Value,United Kingdom
13150.0,1.0,146.0,631.0,273.45,347.37647357938056,0.021555444721259195,7.487854373706293,0,Low-Value,United Kingdom
13151.0,2.0,332.0,628.0,779.6850000000001,641.7507220608109,0.040445403276158594,25.955866756515462,1,Medium-Value,United Kingdom
13152.0,6.0,277.0,695.0,277.65166666666664,299.46194891174764,0.025817496239015143,7.73135773975719,0,Low-Value,United Kingdom
13154.0,2.0,336.0,736.0,643.87,556.553951890798,0.033196312350915774,18.47553882710348,1,Medium-Value,United Kingdom
13155.0,5.0,458.0,492.0,302.896,323.383341312303,0.11931958384474865,38.58596570770831,1,Medium-Value,United Kingdom
13156.0,2.0,291.0,677.0,396.31,401.2595262140437,0.035121081798883416,14.092668642744634,0,Low-Value,United Kingdom
13157.0,7.0,592.0,642.0,784.88,730.4186224366676,0.1273402648036281,93.0117007985865,2,High-Value,United Kingdom
13158.0,4.0,294.0,389.0,300.265,325.30370170590714,0.11646354040970597,37.88602080905285,1,Medium-Value,United Kingdom
13159.0,3.0,107.0,116.0,326.84666666666664,350.322096339101,0.23719643064939647,83.09515082924875,2,High-Value,United Kingdom
13161.0,1.0,187.0,501.0,112.75,273.93934555876797,0.0300739997127176,8.238451799636435,0,Low-Value,United Kingdom
13162.0,15.0,613.0,736.0,572.086,560.1583295286559,0.2152181374659144,120.55623236717526,2,High-Value,United Kingdom
13164.0,1.0,98.0,668.0,96.4,266.4676775865401,0.017491501921259624,4.660919894458556,0,Low-Value,United Kingdom
13165.0,2.0,367.0,414.0,510.74,473.04148262942175,0.06416389318429479,30.352183163174654,1,Medium-Value,United Kingdom
13166.0,1.0,131.0,415.0,417.2,413.0677439774084,0.034662518992492265,14.31796852080285,0,Low-Value,United Kingdom
13167.0,4.0,372.0,391.0,197.83249999999998,246.33127273774238,0.12003507956630914,29.568393922745106,1,Medium-Value,United Kingdom
13168.0,4.0,506.0,543.0,329.7975,348.07238604439664,0.0897606431055392,31.243201218624552,1,Medium-Value,United Kingdom
13169.0,2.0,499.0,563.0,356.44000000000005,376.2490691461321,0.048892233212907574,18.39565723483208,1,Medium-Value,United Kingdom
13171.0,2.0,278.0,300.0,164.02999999999997,255.5502468627895,0.08462001835973033,21.624666581362867,1,Medium-Value,United Kingdom
13173.0,9.0,725.0,730.0,259.6277777777778,277.1180252524466,0.14442796138915395,40.02359145139895,1,Medium-Value,United Kingdom
13174.0,10.0,719.0,736.0,886.445,835.7999290835677,0.1580382246519941,132.0883369566296,2,High-Value,United Kingdom
13175.0,1.0,153.0,736.0,512.3,456.5268035589906,0.01784955053258572,8.148798249606036,0,Low-Value,United Kingdom
13177.0,1.0,366.0,431.0,282.45,351.48931833473534,0.038151826969862065,13.40995965486159,0,Low-Value,United Kingdom
13178.0,20.0,697.0,724.0,672.02,657.3025844281152,0.31137471853475623,204.66740721847222,2,High-Value,United Kingdom
13183.0,14.0,628.0,636.0,467.33857142857147,462.8205800305802,0.2492639420882608,115.3644822579978,2,High-Value,United Kingdom
13184.0,8.0,276.0,291.0,186.09625,214.99945470854635,0.2879673980228355,61.91283354874856,2,High-Value,United Kingdom
13186.0,2.0,89.0,129.0,293.77500000000003,336.9393051089944,0.15634314224982476,52.67814970821262,2,High-Value,United Kingdom
13187.0,1.0,287.0,625.0,236.02,330.27160922461064,0.02543486718449912,8.400414515438767,0,Low-Value,United Kingdom
13189.0,1.0,97.0,116.0,133.68,283.5039945287208,0.10522889916743056,29.832813253826544,1,Medium-Value,United Kingdom
13190.0,2.0,188.0,733.0,211.78,285.50382912997736,0.023706564033258406,6.768314807010275,0,Low-Value,United Kingdom
13192.0,4.0,591.0,687.0,458.41499999999996,447.23267582364565,0.0717672381464969,32.09665395273062,1,Medium-Value,United Kingdom
13194.0,1.0,286.0,422.0,60.7,250.15339339029944,0.03810186140931206,9.531309926026308,0,Low-Value,United Kingdom
13196.0,5.0,606.0,618.0,573.774,542.2475452329269,0.09780398415275862,53.03397032083345,2,High-Value,United Kingdom
13198.0,7.0,424.0,435.0,593.1985714285714,566.5536559201308,0.18148542105597149,102.82122879546493,2,High-Value,United Kingdom
13199.0,56.0,731.0,735.0,290.97589285714287,293.4404786479156,0.8488071817901842,249.07438570429997,2,High-Value,United Kingdom
13200.0,3.0,107.0,127.0,183.59,247.7092349259259,0.22195721522233233,54.98085196901302,2,High-Value,United Kingdom
13201.0,3.0,140.0,643.0,307.9533333333333,336.78905079171807,0.01841896707195883,6.203306436728925,0,Low-Value,United Kingdom
13202.0,6.0,336.0,731.0,210.01666666666668,243.00744691728838,0.041114645608180164,9.991165060152966,0,Low-Value,United Kingdom
13203.0,9.0,713.0,723.0,256.48333333333335,274.3403201081325,0.14560834631394265,39.94624033818285,1,Medium-Value,United Kingdom
13206.0,11.0,332.0,733.0,664.5909090909091,639.7302133409904,0.005459925169440457,3.492879093471987,0,Low-Value,United Kingdom
13207.0,3.0,597.0,613.0,107.22000000000001,193.00641090756127,0.06322720607006145,12.203256115295332,0,Low-Value,United Kingdom
13208.0,8.0,678.0,737.0,240.9225,262.7353366202852,0.1269165190750347,33.34545436185409,1,Medium-Value,United Kingdom
13209.0,10.0,654.0,685.0,825.2209999999999,781.0783146767844,0.16829917061903166,131.45483254861384,2,High-Value,United Kingdom
13211.0,8.0,723.0,734.0,311.685,324.34652366626074,0.12858656739411667,41.70660612445909,1,Medium-Value,United Kingdom
13212.0,1.0,42.0,62.0,496.61,449.3567442021554,0.14953386577169542,67.19405107113118,2,High-Value,United Kingdom
13213.0,9.0,512.0,569.0,395.1077777777778,396.7968746010351,0.17850374819550596,70.82972938854692,2,High-Value,United Kingdom
13214.0,6.0,229.0,647.0,269.43333333333334,292.6021586321913,0.017337977308931548,5.073129586909322,0,Low-Value,United Kingdom
